b(CO,H2,H) (km/s)    =   3.00 11.22 15.87
Tex(CO,H2) (K)       =  20.00 89.44
[12C]/[13C]          =  69
[16O]/[18O]          = 557
[18O]/[17O]          =   3.6
n[N(12CO)]           =  47
n[N(H2)]             =  42

CO shielding rates     (for parameters/values rows & columns: check legend file)
 1.000E+00 1.000E+00 1.000E+00 9.999E-01 9.999E-01 9.998E-01 9.998E-01 9.996E-01 9.994E-01 9.990E-01 9.984E-01 9.975E-01 9.961E-01 9.938E-01 9.903E-01 9.848E-01 9.762E-01 9.632E-01 9.437E-01 9.157E-01 8.769E-01 8.266E-01 7.652E-01 6.945E-01 6.152E-01 5.279E-01 4.357E-01 3.434E-01 2.575E-01 1.840E-01 1.267E-01 8.551E-02 5.764E-02 3.923E-02 2.717E-02 1.922E-02 1.387E-02 1.017E-02 7.539E-03 5.625E-03 4.199E-03 3.119E-03 2.283E-03 1.629E-03 1.124E-03 7.514E-04 4.947E-04
 8.591E-01 8.591E-01 8.591E-01 8.591E-01 8.590E-01 8.590E-01 8.589E-01 8.588E-01 8.585E-01 8.582E-01 8.576E-01 8.568E-01 8.554E-01 8.532E-01 8.498E-01 8.445E-01 8.363E-01 8.239E-01 8.053E-01 7.787E-01 7.421E-01 6.951E-01 6.388E-01 5.755E-01 5.067E-01 4.334E-01 3.581E-01 2.843E-01 2.157E-01 1.561E-01 1.089E-01 7.444E-02 5.079E-02 3.496E-02 2.446E-02 1.745E-02 1.266E-02 9.299E-03 6.895E-03 5.139E-03 3.838E-03 2.862E-03 2.112E-03 1.523E-03 1.062E-03 7.180E-04 4.767E-04
 8.539E-01 8.538E-01 8.538E-01 8.538E-01 8.538E-01 8.537E-01 8.536E-01 8.535E-01 8.533E-01 8.529E-01 8.524E-01 8.515E-01 8.501E-01 8.479E-01 8.445E-01 8.392E-01 8.311E-01 8.186E-01 8.001E-01 7.734E-01 7.369E-01 6.899E-01 6.338E-01 5.706E-01 5.020E-01 4.290E-01 3.541E-01 2.809E-01 2.130E-01 1.542E-01 1.076E-01 7.368E-02 5.036E-02 3.473E-02 2.433E-02 1.737E-02 1.260E-02 9.251E-03 6.856E-03 5.107E-03 3.812E-03 2.842E-03 2.097E-03 1.513E-03 1.056E-03 7.140E-04 4.744E-04
 8.483E-01 8.483E-01 8.483E-01 8.482E-01 8.482E-01 8.482E-01 8.481E-01 8.479E-01 8.477E-01 8.474E-01 8.468E-01 8.459E-01 8.446E-01 8.424E-01 8.390E-01 8.337E-01 8.255E-01 8.131E-01 7.946E-01 7.680E-01 7.315E-01 6.846E-01 6.285E-01 5.655E-01 4.971E-01 4.244E-01 3.500E-01 2.773E-01 2.101E-01 1.521E-01 1.062E-01 7.286E-02 4.989E-02 3.446E-02 2.418E-02 1.727E-02 1.253E-02 9.197E-03 6.811E-03 5.070E-03 3.783E-03 2.820E-03 2.081E-03 1.502E-03 1.049E-03 7.098E-04 4.719E-04
 8.426E-01 8.426E-01 8.426E-01 8.426E-01 8.425E-01 8.425E-01 8.424E-01 8.423E-01 8.420E-01 8.417E-01 8.411E-01 8.403E-01 8.389E-01 8.367E-01 8.333E-01 8.280E-01 8.199E-01 8.074E-01 7.890E-01 7.624E-01 7.259E-01 6.791E-01 6.231E-01 5.603E-01 4.921E-01 4.197E-01 3.458E-01 2.737E-01 2.072E-01 1.500E-01 1.048E-01 7.201E-02 4.939E-02 3.418E-02 2.402E-02 1.717E-02 1.245E-02 9.137E-03 6.762E-03 5.031E-03 3.753E-03 2.798E-03 2.066E-03 1.491E-03 1.042E-03 7.056E-04 4.694E-04
 8.370E-01 8.370E-01 8.370E-01 8.369E-01 8.369E-01 8.368E-01 8.368E-01 8.366E-01 8.364E-01 8.361E-01 8.355E-01 8.346E-01 8.333E-01 8.311E-01 8.277E-01 8.224E-01 8.143E-01 8.018E-01 7.834E-01 7.568E-01 7.204E-01 6.736E-01 6.177E-01 5.551E-01 4.871E-01 4.151E-01 3.416E-01 2.702E-01 2.044E-01 1.479E-01 1.035E-01 7.115E-02 4.888E-02 3.389E-02 2.384E-02 1.705E-02 1.237E-02 9.073E-03 6.712E-03 4.991E-03 3.723E-03 2.776E-03 2.050E-03 1.481E-03 1.035E-03 7.016E-04 4.670E-04
 8.314E-01 8.314E-01 8.314E-01 8.313E-01 8.313E-01 8.312E-01 8.312E-01 8.310E-01 8.308E-01 8.305E-01 8.299E-01 8.290E-01 8.277E-01 8.255E-01 8.221E-01 8.168E-01 8.087E-01 7.963E-01 7.778E-01 7.513E-01 7.149E-01 6.682E-01 6.124E-01 5.499E-01 4.823E-01 4.105E-01 3.375E-01 2.667E-01 2.016E-01 1.459E-01 1.021E-01 7.032E-02 4.838E-02 3.359E-02 2.366E-02 1.693E-02 1.228E-02 9.007E-03 6.660E-03 4.952E-03 3.694E-03 2.756E-03 2.036E-03 1.471E-03 1.029E-03 6.978E-04 4.648E-04
 8.178E-01 8.177E-01 8.177E-01 8.177E-01 8.177E-01 8.176E-01 8.175E-01 8.174E-01 8.172E-01 8.168E-01 8.163E-01 8.154E-01 8.140E-01 8.119E-01 8.085E-01 8.032E-01 7.951E-01 7.827E-01 7.643E-01 7.378E-01 7.015E-01 6.549E-01 5.994E-01 5.372E-01 4.699E-01 3.989E-01 3.268E-01 2.572E-01 1.937E-01 1.396E-01 9.738E-02 6.683E-02 4.581E-02 3.168E-02 2.224E-02 1.588E-02 1.150E-02 8.426E-03 6.222E-03 4.619E-03 3.443E-03 2.569E-03 1.901E-03 1.374E-03 9.620E-04 6.531E-04 4.363E-04
 8.103E-01 8.102E-01 8.102E-01 8.102E-01 8.102E-01 8.101E-01 8.100E-01 8.099E-01 8.097E-01 8.093E-01 8.088E-01 8.079E-01 8.065E-01 8.044E-01 8.010E-01 7.957E-01 7.876E-01 7.752E-01 7.569E-01 7.304E-01 6.942E-01 6.478E-01 5.924E-01 5.304E-01 4.636E-01 3.930E-01 3.216E-01 2.529E-01 1.903E-01 1.372E-01 9.575E-02 6.583E-02 4.520E-02 3.130E-02 2.200E-02 1.572E-02 1.139E-02 8.337E-03 6.154E-03 4.568E-03 3.406E-03 2.543E-03 1.883E-03 1.363E-03 9.543E-04 6.483E-04 4.334E-04
 8.032E-01 8.032E-01 8.032E-01 8.032E-01 8.032E-01 8.031E-01 8.030E-01 8.029E-01 8.027E-01 8.023E-01 8.018E-01 8.009E-01 7.995E-01 7.974E-01 7.940E-01 7.887E-01 7.806E-01 7.683E-01 7.499E-01 7.236E-01 6.874E-01 6.411E-01 5.859E-01 5.242E-01 4.578E-01 3.878E-01 3.170E-01 2.491E-01 1.873E-01 1.350E-01 9.436E-02 6.497E-02 4.466E-02 3.095E-02 2.176E-02 1.555E-02 1.127E-02 8.247E-03 6.087E-03 4.519E-03 3.371E-03 2.520E-03 1.867E-03 1.352E-03 9.471E-04 6.437E-04 4.306E-04
