b(CO,H2,H) (km/s)    =   3.00 11.22 15.87
Tex(CO,H2) (K)       =   5.00 11.18
[12C]/[13C]          =  69
[16O]/[18O]          = 557
[18O]/[17O]          =   3.6
n[N(12CO)]           =  47
n[N(H2)]             =  42

CO shielding rates     (for parameters/values rows & columns: check legend file)
 1.000E+00 1.000E+00 9.999E-01 9.999E-01 9.999E-01 9.998E-01 9.996E-01 9.994E-01 9.991E-01 9.985E-01 9.976E-01 9.962E-01 9.941E-01 9.906E-01 9.852E-01 9.768E-01 9.639E-01 9.442E-01 9.150E-01 8.732E-01 8.163E-01 7.443E-01 6.607E-01 5.716E-01 4.817E-01 3.930E-01 3.079E-01 2.305E-01 1.655E-01 1.159E-01 8.091E-02 5.733E-02 4.152E-02 3.068E-02 2.297E-02 1.735E-02 1.321E-02 1.011E-02 7.737E-03 5.893E-03 4.451E-03 3.322E-03 2.434E-03 1.735E-03 1.196E-03 7.960E-04 5.193E-04
 8.524E-01 8.524E-01 8.524E-01 8.523E-01 8.523E-01 8.522E-01 8.521E-01 8.519E-01 8.515E-01 8.510E-01 8.502E-01 8.489E-01 8.468E-01 8.436E-01 8.385E-01 8.305E-01 8.183E-01 7.998E-01 7.724E-01 7.333E-01 6.807E-01 6.149E-01 5.403E-01 4.634E-01 3.890E-01 3.181E-01 2.515E-01 1.910E-01 1.396E-01 9.936E-02 7.041E-02 5.052E-02 3.695E-02 2.750E-02 2.069E-02 1.571E-02 1.203E-02 9.253E-03 7.104E-03 5.417E-03 4.097E-03 3.068E-03 2.263E-03 1.627E-03 1.132E-03 7.611E-04 5.008E-04
 8.492E-01 8.491E-01 8.491E-01 8.491E-01 8.490E-01 8.489E-01 8.488E-01 8.486E-01 8.483E-01 8.478E-01 8.469E-01 8.456E-01 8.436E-01 8.403E-01 8.352E-01 8.273E-01 8.151E-01 7.966E-01 7.692E-01 7.301E-01 6.775E-01 6.119E-01 5.373E-01 4.606E-01 3.864E-01 3.158E-01 2.496E-01 1.896E-01 1.386E-01 9.882E-02 7.013E-02 5.039E-02 3.688E-02 2.745E-02 2.066E-02 1.569E-02 1.201E-02 9.239E-03 7.092E-03 5.407E-03 4.088E-03 3.062E-03 2.258E-03 1.623E-03 1.129E-03 7.594E-04 4.997E-04
 8.463E-01 8.462E-01 8.462E-01 8.462E-01 8.461E-01 8.461E-01 8.459E-01 8.457E-01 8.454E-01 8.449E-01 8.440E-01 8.427E-01 8.407E-01 8.374E-01 8.323E-01 8.244E-01 8.122E-01 7.937E-01 7.663E-01 7.273E-01 6.747E-01 6.091E-01 5.347E-01 4.581E-01 3.840E-01 3.137E-01 2.478E-01 1.883E-01 1.377E-01 9.827E-02 6.983E-02 5.023E-02 3.679E-02 2.739E-02 2.063E-02 1.566E-02 1.199E-02 9.225E-03 7.082E-03 5.398E-03 4.081E-03 3.056E-03 2.253E-03 1.620E-03 1.127E-03 7.579E-04 4.988E-04
 8.438E-01 8.438E-01 8.438E-01 8.437E-01 8.437E-01 8.436E-01 8.435E-01 8.433E-01 8.429E-01 8.424E-01 8.416E-01 8.403E-01 8.382E-01 8.350E-01 8.299E-01 8.220E-01 8.098E-01 7.913E-01 7.639E-01 7.249E-01 6.724E-01 6.068E-01 5.324E-01 4.559E-01 3.820E-01 3.119E-01 2.463E-01 1.870E-01 1.368E-01 9.771E-02 6.951E-02 5.005E-02 3.669E-02 2.733E-02 2.059E-02 1.564E-02 1.198E-02 9.213E-03 7.072E-03 5.391E-03 4.075E-03 3.050E-03 2.249E-03 1.617E-03 1.125E-03 7.566E-04 4.980E-04
 8.417E-01 8.417E-01 8.417E-01 8.416E-01 8.416E-01 8.415E-01 8.414E-01 8.412E-01 8.408E-01 8.403E-01 8.395E-01 8.382E-01 8.361E-01 8.329E-01 8.278E-01 8.199E-01 8.077E-01 7.892E-01 7.618E-01 7.228E-01 6.703E-01 6.048E-01 5.304E-01 4.540E-01 3.802E-01 3.103E-01 2.449E-01 1.859E-01 1.360E-01 9.715E-02 6.917E-02 4.986E-02 3.657E-02 2.727E-02 2.055E-02 1.562E-02 1.196E-02 9.201E-03 7.063E-03 5.384E-03 4.069E-03 3.046E-03 2.245E-03 1.614E-03 1.123E-03 7.554E-04 4.973E-04
 8.398E-01 8.398E-01 8.398E-01 8.397E-01 8.397E-01 8.396E-01 8.395E-01 8.392E-01 8.389E-01 8.384E-01 8.376E-01 8.363E-01 8.342E-01 8.310E-01 8.259E-01 8.180E-01 8.058E-01 7.873E-01 7.599E-01 7.210E-01 6.684E-01 6.029E-01 5.286E-01 4.523E-01 3.786E-01 3.087E-01 2.435E-01 1.848E-01 1.352E-01 9.658E-02 6.882E-02 4.965E-02 3.645E-02 2.720E-02 2.051E-02 1.559E-02 1.194E-02 9.190E-03 7.055E-03 5.377E-03 4.064E-03 3.042E-03 2.242E-03 1.612E-03 1.121E-03 7.544E-04 4.967E-04
 8.329E-01 8.329E-01 8.329E-01 8.328E-01 8.328E-01 8.327E-01 8.326E-01 8.323E-01 8.320E-01 8.315E-01 8.307E-01 8.294E-01 8.273E-01 8.241E-01 8.190E-01 8.111E-01 7.989E-01 7.804E-01 7.531E-01 7.141E-01 6.617E-01 5.962E-01 5.221E-01 4.459E-01 3.725E-01 3.031E-01 2.384E-01 1.803E-01 1.314E-01 9.352E-02 6.631E-02 4.754E-02 3.465E-02 2.566E-02 1.923E-02 1.456E-02 1.114E-02 8.584E-03 6.600E-03 5.035E-03 3.807E-03 2.849E-03 2.099E-03 1.508E-03 1.049E-03 7.057E-04 4.654E-04
 8.305E-01 8.305E-01 8.304E-01 8.304E-01 8.304E-01 8.303E-01 8.301E-01 8.299E-01 8.296E-01 8.291E-01 8.283E-01 8.270E-01 8.249E-01 8.217E-01 8.166E-01 8.087E-01 7.965E-01 7.780E-01 7.507E-01 7.118E-01 6.593E-01 5.939E-01 5.198E-01 4.437E-01 3.704E-01 3.012E-01 2.367E-01 1.789E-01 1.303E-01 9.279E-02 6.586E-02 4.728E-02 3.451E-02 2.558E-02 1.918E-02 1.453E-02 1.113E-02 8.574E-03 6.593E-03 5.029E-03 3.801E-03 2.845E-03 2.095E-03 1.505E-03 1.047E-03 7.044E-04 4.647E-04
 8.284E-01 8.284E-01 8.284E-01 8.283E-01 8.283E-01 8.282E-01 8.281E-01 8.279E-01 8.275E-01 8.270E-01 8.262E-01 8.249E-01 8.228E-01 8.196E-01 8.145E-01 8.066E-01 7.944E-01 7.760E-01 7.486E-01 7.097E-01 6.573E-01 5.919E-01 5.179E-01 4.419E-01 3.686E-01 2.995E-01 2.353E-01 1.778E-01 1.295E-01 9.220E-02 6.549E-02 4.707E-02 3.439E-02 2.552E-02 1.915E-02 1.451E-02 1.111E-02 8.565E-03 6.586E-03 5.023E-03 3.797E-03 2.841E-03 2.092E-03 1.503E-03 1.045E-03 7.034E-04 4.640E-04
