b(CO,H2,H) (km/s)    =   3.00 11.22 15.87
Tex(CO,H2) (K)       =   100.00 1000.00
[12C]/[13C]          =  69
[16O]/[18O]          = 557
[18O]/[17O]          =   3.6
n[N(12CO)]           =  47
n[N(H2)]             =  42

CO shielding rates     (for parameters/values rows & columns: check legend file)
 1.000E+00 1.000E+00 1.000E+00 1.000E+00 9.999E-01 9.999E-01 9.998E-01 9.997E-01 9.996E-01 9.994E-01 9.990E-01 9.984E-01 9.975E-01 9.960E-01 9.937E-01 9.901E-01 9.846E-01 9.760E-01 9.632E-01 9.445E-01 9.182E-01 8.834E-01 8.404E-01 7.904E-01 7.334E-01 6.666E-01 5.874E-01 4.973E-01 4.019E-01 3.090E-01 2.256E-01 1.568E-01 1.049E-01 6.863E-02 4.438E-02 2.863E-02 1.871E-02 1.249E-02 8.505E-03 5.869E-03 4.092E-03 2.879E-03 2.031E-03 1.424E-03 9.837E-04 6.683E-04 4.511E-04
 8.703E-01 8.703E-01 8.703E-01 8.703E-01 8.703E-01 8.702E-01 8.702E-01 8.701E-01 8.699E-01 8.697E-01 8.694E-01 8.688E-01 8.679E-01 8.665E-01 8.643E-01 8.608E-01 8.554E-01 8.472E-01 8.349E-01 8.169E-01 7.918E-01 7.588E-01 7.186E-01 6.728E-01 6.221E-01 5.642E-01 4.969E-01 4.215E-01 3.424E-01 2.655E-01 1.957E-01 1.372E-01 9.239E-02 6.084E-02 3.962E-02 2.572E-02 1.688E-02 1.131E-02 7.731E-03 5.359E-03 3.757E-03 2.659E-03 1.888E-03 1.334E-03 9.302E-04 6.378E-04 4.333E-04
 8.617E-01 8.617E-01 8.617E-01 8.617E-01 8.617E-01 8.616E-01 8.616E-01 8.615E-01 8.614E-01 8.611E-01 8.608E-01 8.602E-01 8.593E-01 8.579E-01 8.557E-01 8.522E-01 8.469E-01 8.387E-01 8.263E-01 8.084E-01 7.834E-01 7.505E-01 7.105E-01 6.649E-01 6.144E-01 5.570E-01 4.903E-01 4.156E-01 3.373E-01 2.613E-01 1.925E-01 1.349E-01 9.095E-02 5.997E-02 3.909E-02 2.537E-02 1.664E-02 1.114E-02 7.615E-03 5.282E-03 3.705E-03 2.623E-03 1.863E-03 1.317E-03 9.185E-04 6.301E-04 4.284E-04
 8.509E-01 8.508E-01 8.508E-01 8.508E-01 8.508E-01 8.508E-01 8.507E-01 8.506E-01 8.505E-01 8.502E-01 8.499E-01 8.493E-01 8.484E-01 8.470E-01 8.448E-01 8.414E-01 8.360E-01 8.278E-01 8.156E-01 7.977E-01 7.727E-01 7.400E-01 7.001E-01 6.549E-01 6.048E-01 5.479E-01 4.820E-01 4.082E-01 3.311E-01 2.562E-01 1.886E-01 1.322E-01 8.916E-02 5.886E-02 3.839E-02 2.492E-02 1.632E-02 1.092E-02 7.467E-03 5.183E-03 3.639E-03 2.578E-03 1.831E-03 1.294E-03 9.032E-04 6.201E-04 4.221E-04
 8.377E-01 8.377E-01 8.377E-01 8.377E-01 8.377E-01 8.376E-01 8.376E-01 8.375E-01 8.373E-01 8.371E-01 8.368E-01 8.362E-01 8.353E-01 8.339E-01 8.317E-01 8.283E-01 8.229E-01 8.148E-01 8.025E-01 7.847E-01 7.599E-01 7.273E-01 6.877E-01 6.428E-01 5.933E-01 5.372E-01 4.722E-01 3.996E-01 3.237E-01 2.502E-01 1.840E-01 1.289E-01 8.703E-02 5.752E-02 3.754E-02 2.435E-02 1.593E-02 1.065E-02 7.286E-03 5.063E-03 3.558E-03 2.522E-03 1.792E-03 1.267E-03 8.843E-04 6.079E-04 4.143E-04
 8.226E-01 8.225E-01 8.225E-01 8.225E-01 8.225E-01 8.225E-01 8.224E-01 8.223E-01 8.222E-01 8.219E-01 8.216E-01 8.210E-01 8.201E-01 8.187E-01 8.166E-01 8.131E-01 8.078E-01 7.997E-01 7.875E-01 7.698E-01 7.451E-01 7.127E-01 6.734E-01 6.290E-01 5.801E-01 5.249E-01 4.610E-01 3.897E-01 3.153E-01 2.434E-01 1.788E-01 1.253E-01 8.458E-02 5.595E-02 3.654E-02 2.368E-02 1.548E-02 1.034E-02 7.076E-03 4.924E-03 3.466E-03 2.458E-03 1.746E-03 1.234E-03 8.624E-04 5.936E-04 4.054E-04
 8.057E-01 8.057E-01 8.057E-01 8.056E-01 8.056E-01 8.056E-01 8.055E-01 8.054E-01 8.053E-01 8.051E-01 8.047E-01 8.042E-01 8.033E-01 8.019E-01 7.997E-01 7.963E-01 7.910E-01 7.829E-01 7.708E-01 7.532E-01 7.286E-01 6.965E-01 6.575E-01 6.136E-01 5.655E-01 5.112E-01 4.486E-01 3.787E-01 3.060E-01 2.359E-01 1.731E-01 1.212E-01 8.187E-02 5.421E-02 3.541E-02 2.294E-02 1.497E-02 1.000E-02 6.847E-03 4.774E-03 3.365E-03 2.387E-03 1.696E-03 1.199E-03 8.382E-04 5.780E-04 3.955E-04
 7.876E-01 7.876E-01 7.876E-01 7.876E-01 7.876E-01 7.875E-01 7.875E-01 7.874E-01 7.872E-01 7.870E-01 7.867E-01 7.861E-01 7.852E-01 7.839E-01 7.817E-01 7.783E-01 7.730E-01 7.650E-01 7.529E-01 7.354E-01 7.110E-01 6.791E-01 6.405E-01 5.972E-01 5.498E-01 4.965E-01 4.353E-01 3.670E-01 2.960E-01 2.278E-01 1.669E-01 1.168E-01 7.897E-02 5.234E-02 3.421E-02 2.215E-02 1.444E-02 9.643E-03 6.611E-03 4.618E-03 3.260E-03 2.314E-03 1.644E-03 1.162E-03 8.128E-04 5.615E-04 3.852E-04
 7.692E-01 7.691E-01 7.691E-01 7.691E-01 7.691E-01 7.691E-01 7.690E-01 7.689E-01 7.688E-01 7.685E-01 7.682E-01 7.676E-01 7.668E-01 7.654E-01 7.632E-01 7.599E-01 7.546E-01 7.466E-01 7.346E-01 7.172E-01 6.930E-01 6.613E-01 6.231E-01 5.802E-01 5.336E-01 4.814E-01 4.214E-01 3.547E-01 2.856E-01 2.193E-01 1.605E-01 1.123E-01 7.596E-02 5.040E-02 3.296E-02 2.133E-02 1.390E-02 9.285E-03 6.376E-03 4.463E-03 3.155E-03 2.241E-03 1.591E-03 1.124E-03 7.872E-04 5.448E-04 3.746E-04
 7.511E-01 7.511E-01 7.511E-01 7.511E-01 7.511E-01 7.511E-01 7.510E-01 7.509E-01 7.508E-01 7.506E-01 7.502E-01 7.497E-01 7.488E-01 7.474E-01 7.453E-01 7.419E-01 7.367E-01 7.287E-01 7.168E-01 6.994E-01 6.753E-01 6.439E-01 6.059E-01 5.635E-01 5.176E-01 4.663E-01 4.075E-01 3.423E-01 2.750E-01 2.108E-01 1.541E-01 1.078E-01 7.295E-02 4.846E-02 3.171E-02 2.052E-02 1.337E-02 8.934E-03 6.147E-03 4.312E-03 3.054E-03 2.170E-03 1.540E-03 1.088E-03 7.622E-04 5.282E-04 3.640E-04
